ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_heat_impact_wlb,heat_imp_1,heat_imp_2,heat_imp_3,heat_imp_4,heat_imp_5,ext_heat_cope,ext_heat_likely_repeat,ext_heat_affect,ext_heat_lkly_normal_business,ext_heat_lkly_stay_home,ext_heat_lkly_seek_shelter,ext_heat_lkly_social_connection,ext_heat_lkly_leave_town,ext_heat_lkly_supplies,ext_heat_lkly_follow_officials,ext_heat_lkly_comm_supports,ext_heat_indoor_restaurant,ext_heat_takeout_pickup,ext_heat_food_delivery,ext_heat_public_indoors,ext_heat_wfh,ext_heat_commute,ext_heat_car_travel,ext_heat_public_transit,ext_heat_stay_home,ext_heat_stay_family_friends,ext_heat_check_family_friends,ext_heat_volunteer_community,ext_heat_ac_equipped,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
1112,49,2,0.031040473,0,98155,0,1,0,5,0,0,0,0,1,5,5,5,3,1,3,3,1,5,5,3,3,2,2,2,2,2,3,1,2,3,3,1,0,1.009543315,0.085331246,-0.599251819,1,1,0,0,2,0,0,1,1,0,2,0,2,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1113,49,4,0.04737658,0,98070,0,1,0,3,0,0,1,0,0,3,4,4,1,4,2,4,2,5,5,5,1,3,3,2,2,2,2,2,3,2,2,2,0,1.336558898,0.541629484,0.146369162,1,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,0,1
1114,3,2,0.082855407,1,85383,0,1,0,2,0,1,0,0,0,1,5,1,5,4,1,1,1,3,4,2,2,2,2,3,2,2,2,2,2,3,3,4,1,0.362401116,-0.155636661,0.907250014,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
1115,3,4,0.006463556,1,85032,0,1,0,3,0,0,1,0,0,3,5,5,4,4,2,1,1,2,4,4,2,2,3,2,2,2,1,1,3,1,2,2,1,-2.000006258,1.341298384,0.851618455,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1116,49,2,0.009337822,0,98383,0,1,0,2,0,1,0,0,0,1,5,5,5,5,5,5,1,5,5,5,2,2,2,2,2,2,2,2,2,3,3,3,0,0.790078234,-0.669032489,0.448789977,1,0,1,0,3,0,0,0,0,0,2,0,5,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1117,49,4,0.162161109,0,98258,0,1,0,2,0,1,0,0,0,2,5,3,3,5,3,3,3,5,3,3,2,1,3,3,1,1,2,2,2,3,3,3,1,0.994367892,-1.032963297,-0.305270186,1,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,2
1120,49,2,0.089992219,0,98271,0,1,0,5,0,0,0,0,1,1,2,3,3,3,3,4,4,5,4,5,3,3,3,1,3,3,3,1,3,3,2,2,0,0.780275599,0.260671087,0.978574764,0,0,1,0,3,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
1122,49,4,0.011278846,0,98115,1,0,0,2,0,1,0,0,0,2,5,3,2,4,1,2,1,2,4,2,3,3,2,2,2,2,2,1,3,2,3,3,1,0.69017653,-0.739713881,0.021472179,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
1127,49,4,0.0083043,0,98103,1,0,0,1,1,0,0,0,0,1,4,1,3,4,1,1,1,1,3,1,3,2,2,2,2,2,1,1,2,2,2,2,0,0.329113889,0.34881034,0.61725984,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
1128,49,4,0.018705963,0,98409,0,1,0,3,0,0,1,0,0,2,3,4,3,5,1,1,1,5,5,3,2,2,2,4,2,2,2,2,2,4,3,4,0,0.972366198,-0.448016073,0.881683076,1,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1130,49,4,0.033727458,0,98337,1,0,0,4,0,0,0,1,0,2,5,5,5,5,2,1,1,1,5,1,2,2,2,4,2,2,2,2,3,4,2,2,1,0.401394476,-1.575930575,0.419616964,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
1131,49,2,0.026250428,0,98038,0,1,0,3,0,0,1,0,0,2,4,3,3,3,2,2,2,3,3,4,2,2,2,3,2,2,2,2,2,3,3,3,0,0.104781094,0.526718069,0.077450635,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1132,49,4,0.016581232,0,98092,0,1,0,2,0,1,0,0,0,2,4,4,4,5,2,5,1,4,5,5,1,3,1,2,2,2,1,2,2,2,2,1,1,1.505342146,-0.278136911,-0.665647558,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1134,49,4,0.067669362,0,98002,1,0,0,4,0,0,0,1,0,2,5,4,2,5,2,2,1,5,4,4,1,1,1,1,2,2,2,2,3,4,2,4,0,0.60156723,0.688572487,0.84171882,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,1,4
1135,49,1,0.054086572,0,98034,1,0,0,1,1,0,0,0,0,1,3,5,3,5,5,5,5,5,5,5,2,2,2,3,2,2,1,2,3,2,2,4,1,1.394462538,0.432169577,0.556346617,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
1141,49,4,0.006950587,0,98031,0,1,0,3,0,0,1,0,0,2,3,2,5,5,3,5,1,5,5,5,2,2,2,4,3,2,2,3,3,2,2,4,1,1.318649544,0.094666243,0.242404876,1,0,1,0,3,1,1,0,1,0,2,0,2,0,1,2,0,0,3,0,1,0,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1142,49,4,0.046145459,0,98118,0,1,0,2,0,1,0,0,0,3,3,3,2,5,3,1,1,4,4,4,2,2,2,3,2,2,2,2,2,4,4,4,1,-0.20553205,-1.898460538,-0.094256237,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
1144,49,4,0.021770819,0,98444,0,1,0,4,0,0,0,1,0,3,5,5,2,5,3,4,1,4,5,4,2,2,3,2,2,2,1,1,3,3,2,1,1,0.315871245,-0.841594703,-0.167100954,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
1146,3,2,0.036506058,1,85215,0,1,0,1,1,0,0,0,0,2,5,1,5,5,2,2,1,2,2,2,2,1,2,2,3,1,1,1,3,4,2,4,1,1.123144518,0.315449488,-0.111218044,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1147,3,4,0.005748524,1,85361,0,0,1,3,0,0,1,0,0,4,5,4,3,2,4,2,3,4,4,2,2,2,2,2,2,2,3,2,2,4,4,2,1,-0.819432351,0.014952944,-0.682282952,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
1148,3,4,0.016005259,1,85258,0,1,0,3,0,0,1,0,0,3,5,4,3,4,1,1,3,3,5,3,2,2,2,4,2,2,2,2,3,4,2,3,1,1.051491675,0.35873144,-0.385853703,1,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1150,3,4,0.018794187,1,85209,0,1,0,3,0,0,1,0,0,2,6,4,4,4,3,3,2,5,5,5,2,2,2,4,2,2,2,2,2,4,3,3,1,1.134371432,0.573998603,0.42136234,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1151,3,4,0.039009292,1,85281,1,0,0,3,0,0,1,0,0,2,5,4,4,4,2,3,1,4,3,3,2,2,2,1,2,2,2,2,2,1,3,2,1,0.384125347,0.972034059,-2.274659073,1,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1152,3,2,0.009721859,1,85345,0,1,0,4,0,0,0,1,0,3,5,4,3,5,3,1,4,3,4,3,2,2,2,2,3,1,3,3,3,4,3,3,1,0.147215218,-0.698625466,0.337008433,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1153,3,4,0.015431304,1,85205,0,1,0,3,0,0,1,0,0,2,5,4,4,4,1,1,1,3,4,4,1,1,2,1,2,2,2,2,3,3,2,3,1,-1.205816405,0.082466352,-1.325732664,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
1154,3,4,0.008021518,1,85257,1,0,0,1,1,0,0,0,0,1,5,1,3,5,2,3,2,1,3,2,2,2,2,3,2,1,1,2,3,3,3,4,1,-0.35615065,-0.566462379,0.71003874,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
1155,3,4,0.027979103,1,85225,1,0,0,3,0,0,1,0,0,2,3,3,2,4,3,3,3,4,4,4,2,2,1,1,2,2,2,2,2,3,3,4,1,-0.363393639,0.543772047,0.115531955,0,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1157,3,4,0.016843858,1,85033,0,1,0,4,0,0,0,1,0,4,5,5,1,5,4,5,1,5,5,5,2,2,2,4,2,2,2,2,2,3,3,1,1,0.651872951,1.460544664,-2.995893939,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1158,3,2,0.015458439,1,85044,1,0,0,1,1,0,0,0,0,1,5,1,5,4,1,3,1,3,2,1,2,2,2,4,2,2,2,2,2,3,3,3,1,-0.776189384,0.336763873,-0.373632832,1,0,1,0,3,1,1,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1159,3,2,0.238559284,0,85142,0,1,0,1,1,0,0,0,0,1,5,4,5,2,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,3,2,2,1,-0.035920531,0.137277419,1.112555228,0,0,0,1,4,0,0,1,0,0,1,1,1,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
1160,3,4,0.027635936,1,85374,0,1,0,3,0,0,1,0,0,1,5,0,4,3,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,4,3,4,1,-0.548637488,0.216204941,0.046734886,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1161,3,2,0.020127839,1,85288,1,0,0,2,0,1,0,0,0,1,5,3,3,5,1,1,3,4,5,2,1,1,2,4,2,2,2,2,3,3,3,4,1,0.931460644,0.021691786,0.897595597,0,0,0,1,4,0,1,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,3,4,0.040722875,1,85351,0,1,0,1,1,0,0,0,0,1,5,2,4,5,1,1,2,4,4,2,2,3,3,4,3,2,3,2,3,4,2,4,1,-0.298095871,-0.725874053,0.97527669,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
1163,3,4,0.025251718,1,85225,1,0,0,5,0,0,0,0,1,3,5,4,2,3,4,4,4,4,4,4,2,3,3,2,2,2,3,2,3,2,2,2,1,-0.400998248,0.80494012,-0.931605641,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1164,3,4,0.006805185,1,85260,0,1,0,1,1,0,0,0,0,2,5,2,5,5,2,2,2,4,4,3,2,2,2,3,2,2,2,2,2,3,3,3,1,0.311733319,0.546804134,0.477167634,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1165,3,4,0.010447929,1,85296,0,1,0,3,0,0,1,0,0,3,5,3,4,5,1,1,3,2,5,1,2,2,2,4,2,2,1,2,2,4,4,4,1,-0.817327581,-0.742405923,-0.757071793,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
1166,3,4,0.015431304,1,85374,0,1,0,2,0,1,0,0,0,2,5,4,2,5,2,2,4,4,4,4,3,3,3,1,2,2,3,2,3,1,2,4,1,-0.553747856,-0.505156062,-0.910263088,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1168,3,4,0.009114076,1,85022,0,1,0,2,0,1,0,0,0,3,5,5,2,4,3,4,4,5,5,5,3,2,2,1,3,2,3,2,3,3,2,3,1,0.128467805,0.320934129,0.132394488,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1169,3,4,0.020632376,1,85255,0,1,0,2,0,1,0,0,0,1,5,3,4,4,1,2,1,3,4,3,2,2,2,4,2,2,2,2,2,3,3,3,1,1.407665964,0.200503761,-0.010831374,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1170,3,2,0.021645061,1,85375,0,1,0,1,1,0,0,0,0,1,5,3,5,5,1,3,3,5,3,3,2,2,2,3,2,2,2,2,2,4,3,4,1,-0.818556953,0.373941524,0.832870322,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1172,3,4,0.002638505,1,85301,1,0,0,2,0,1,0,0,0,2,5,2,2,4,2,2,1,4,4,4,2,1,1,2,3,1,1,3,3,4,2,2,1,-0.368447871,-0.633326939,-0.433395947,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1174,3,4,0.008021518,1,85083,0,1,0,1,1,0,0,0,0,1,5,4,5,5,1,1,4,4,5,5,2,2,2,3,3,2,2,3,2,1,2,2,1,0.039048979,0.247643956,0.191456422,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1175,3,4,0.013528009,1,85258,0,1,0,4,0,0,0,1,0,3,5,5,2,5,1,1,4,3,5,4,1,1,2,1,2,2,1,2,3,1,3,4,1,-0.387610447,-0.63552646,-0.439290937,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1178,3,4,0.026290055,1,85086,0,1,0,3,0,0,1,0,0,2,5,3,3,5,1,1,3,1,5,1,1,2,2,4,2,2,2,2,1,4,3,4,1,0.966226212,-2.0076884,1.107963373,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1181,3,4,0.041965403,1,85260,0,1,0,4,0,0,0,1,0,4,5,4,4,4,2,3,2,4,4,4,1,2,2,2,2,2,2,1,3,2,2,2,1,-1.378380183,0.256229221,-0.105537073,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,0,3,0,1,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1182,3,2,0.021720177,1,85339,0,1,0,3,0,0,1,0,0,1,4,2,4,4,1,1,1,3,3,3,2,2,2,3,2,2,2,2,2,3,3,4,1,0.281057215,0.578606942,0.443430912,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1183,3,2,0.073365832,1,85042,0,1,0,2,0,1,0,0,0,1,5,2,4,3,1,4,1,3,4,3,2,1,2,3,2,2,2,2,2,3,3,3,1,0.550383842,0.922757199,0.207556417,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1185,3,4,0.028773165,1,85213,0,1,0,3,0,0,1,0,0,2,5,4,4,5,1,1,4,3,4,3,1,2,2,4,2,2,2,2,1,4,3,4,1,0.09072948,0.159215907,-0.215193987,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,0,1,0,3
1186,3,4,0.002263335,0,85194,0,1,0,4,0,0,0,1,0,3,5,1,3,5,1,1,5,4,5,3,2,2,2,4,2,2,2,2,2,4,3,3,1,1.791629953,-0.050875371,-0.608374272,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
1187,3,4,0.010447929,1,85351,0,1,0,3,0,0,1,0,0,3,2,3,2,4,1,3,1,4,3,4,2,2,2,4,2,2,2,2,2,3,2,4,1,0.05378576,-0.222097616,0.327714473,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
1188,3,2,0.095062902,1,85323,0,1,0,4,0,0,0,1,0,2,5,4,4,5,3,5,2,3,2,1,2,3,3,2,1,3,3,2,2,3,2,4,1,-1.057835894,0.089135756,1.640837498,0,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1190,3,2,0.042584107,1,85260,0,1,0,1,1,0,0,0,0,1,6,3,4,5,1,2,1,4,2,3,2,2,2,1,3,2,1,2,3,1,2,2,1,-0.192931144,0.672486574,-0.429350036,1,0,1,0,3,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1191,3,4,0.010296395,1,85304,1,0,0,4,0,0,0,1,0,3,5,4,3,5,2,4,3,3,4,4,1,1,1,1,1,1,2,2,2,2,2,2,1,0.971010211,-0.263767688,0.158733978,1,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
1192,3,1,0.124747311,1,85027,0,1,0,4,0,0,0,1,0,4,4,5,5,5,3,1,1,5,4,1,2,1,2,2,3,1,3,1,3,2,2,1,1,-0.213834911,-0.068076488,-0.946629346,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1193,3,2,0.019236008,1,85379,0,1,0,1,1,0,0,0,0,1,5,0,5,2,1,1,1,2,4,3,2,2,2,3,2,2,2,2,2,4,3,4,1,1.005033522,-0.197720164,0.03229897,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,0,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1196,3,4,0.137343454,1,85383,0,1,0,2,0,1,0,0,0,1,4,3,4,4,2,2,4,4,4,3,2,2,2,4,2,2,2,2,3,4,2,4,1,-0.297507796,-0.134561064,0.532415383,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
1198,3,4,10.43837064,0,85144,0,1,0,5,0,0,0,0,1,3,6,4,1,5,1,1,1,3,5,3,3,2,2,3,2,2,2,2,2,4,2,4,1,0.685664849,1.054773161,-0.362188932,1,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,3,4,0.112859289,1,85041,0,1,0,2,0,1,0,0,0,2,5,4,5,5,1,1,1,1,4,1,2,2,2,1,2,2,2,2,3,3,3,4,1,-0.346717401,-1.479217902,0.566055969,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1201,3,4,0.122897117,1,85262,0,1,0,2,0,1,0,0,0,2,5,3,4,4,1,1,4,1,3,3,2,2,2,2,2,2,2,1,2,1,3,3,1,0.087545904,0.651411197,0.377720574,0,0,1,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1203,3,4,0.013803584,1,85208,0,1,0,2,0,1,0,0,0,2,5,1,5,5,1,1,3,5,5,1,2,2,2,3,2,2,2,2,2,4,2,4,1,0.006375912,-0.348161587,1.328393105,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
1204,3,4,0.061611699,1,85387,0,1,0,2,0,1,0,0,0,2,5,4,2,4,3,3,3,4,4,1,2,1,3,2,2,2,3,2,3,3,2,1,1,0.175697789,0.282784022,-0.062425419,0,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1205,3,4,0.02595097,1,85351,0,1,0,1,1,0,0,0,0,1,5,0,5,1,1,1,4,1,5,5,2,2,2,3,2,2,2,2,2,1,4,4,1,1.0868658,-1.65590758,1.636422089,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
1208,3,4,0.114947292,1,85201,1,0,0,5,0,0,0,0,1,5,5,5,1,5,1,1,5,5,5,5,1,1,3,1,2,2,1,1,3,2,2,1,1,1.417736182,1.454318519,0.91094017,1,0,1,0,3,0,0,1,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
