ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_powerout_impact_wlb,powerout_imp_1,powerout_imp_2,powerout_imp_3,powerout_imp_4,powerout_imp_5,ext_powerout_cope,ext_powerout_likely_repeat,ext_powerout_affect,ext_powerout_lkly_normal_business,ext_powerout_lkly_stay_home,ext_powerout_lkly_seek_shelter,ext_powerout_lkly_social_connection,ext_powerout_lkly_leave_town,ext_powerout_lkly_supplies,ext_powerout_lkly_follow_officials,ext_powerout_lkly_comm_supports,ext_powerout_eating_restaurant,ext_powerout_indoor_restaurant,ext_powerout_food_delivery,ext_powerout_takeout_pickup,ext_powerout_car_travel,ext_powerout_walk_bike_mode,ext_powerout_transit_use,ext_powerout_stay_home,ext_powerout_stay_family_friends,ext_powerout_check_family_friends,ext_powerout_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
1107,3,2,0.009834738,1,85233,0,1,0,2,0,1,0,0,0,2,3,2,2,4,2,5,2,4,5,3,1,1,1,1,2,2,2,2,2,2,4,-0.882058695,-1.568696044,-1.380737833,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1108,3,4,0.027962505,1,85382,0,1,0,2,0,1,0,0,0,2,5,3,3,4,2,5,2,2,4,2,2,2,1,2,2,2,2,2,3,3,3,0.40421187,-0.039236921,0.508669371,1,0,1,0,3,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
1109,3,2,0.022299858,1,85201,1,0,0,4,0,0,0,1,0,3,5,5,2,4,2,3,1,4,4,4,1,1,1,3,3,3,2,3,4,2,2,-0.425833547,0.076939737,0.156100563,1,0,1,0,3,1,1,1,0,0,1,1,1,1,0,1,0,0,3,1,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1111,3,2,0.212127142,1,85024,0,1,0,3,0,0,1,0,0,2,4,4,2,2,3,4,4,4,4,4,2,2,2,3,3,1,1,2,2,2,3,-0.528491728,-0.514608634,0.716294458,1,1,0,0,2,0,0,1,1,0,2,0,2,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1117,49,4,0.162161109,0,98258,0,1,0,2,0,1,0,0,0,2,3,3,3,5,4,4,4,5,5,5,1,1,1,1,1,3,3,3,2,2,2,0.994367892,-1.032963297,-0.305270186,1,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,2
1119,49,2,0.060728326,0,98409,0,1,0,3,0,0,1,0,0,1,4,2,4,3,2,1,1,4,4,3,2,2,2,2,2,2,2,2,4,4,4,-1.565987968,-0.433600335,0.264060701,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1121,49,4,0.037215196,0,98312,0,1,0,3,0,0,1,0,0,2,5,3,4,5,3,4,2,4,3,3,2,2,2,2,2,2,2,3,3,2,3,-1.106735019,-0.32273201,0.313581121,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1124,49,2,0.02836033,0,98057,0,1,0,3,0,0,1,0,0,2,2,3,2,4,3,5,2,4,4,5,2,3,2,3,3,3,3,2,2,2,2,-0.244056775,-0.240386815,0.08869844,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1125,49,4,0.03595792,0,98223,0,1,0,1,1,0,0,0,0,1,5,1,5,5,1,1,1,3,3,2,2,2,2,2,2,2,2,2,3,3,4,0.20515272,-0.563874176,0.4718521,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,0,0,1,2,0,1,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1127,49,4,0.0083043,0,98103,1,0,0,3,0,0,1,0,0,2,5,4,2,4,1,1,1,3,4,4,1,1,1,3,3,2,2,3,1,3,3,0.329113889,0.34881034,0.61725984,1,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,4
1129,49,4,0.013882818,0,98101,1,0,0,1,1,0,0,0,0,1,2,1,3,4,2,2,2,4,4,4,3,1,3,3,2,3,3,3,4,2,1,-0.009208824,-0.130719212,-0.3085549,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
1132,49,4,0.016581232,0,98092,0,1,0,2,0,1,0,0,0,2,5,4,4,4,1,5,1,5,5,5,2,3,2,3,2,3,1,3,2,2,3,1.505342146,-0.278136911,-0.665647558,1,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1133,49,2,0.032977939,0,98134,0,1,0,3,0,0,1,0,0,3,5,5,1,5,3,5,1,5,5,4,2,2,2,2,1,1,2,2,4,4,3,-0.718175795,-0.210031965,0.413332657,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1139,49,4,0.016060325,0,98029,0,1,0,4,0,0,0,1,0,2,4,3,2,3,2,2,2,2,4,3,2,2,1,2,2,2,2,2,3,2,2,0.567707345,-0.001196085,-0.500347951,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1140,49,4,0.010419822,0,98290,0,1,0,3,0,0,1,0,0,1,3,5,3,5,3,5,5,5,5,5,1,1,1,1,1,1,2,1,3,3,3,-0.399667639,0.047259765,-0.866378506,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,0,0,-9,0,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,0,1
1142,49,4,0.046145459,0,98118,0,1,0,1,1,0,0,0,0,1,4,0,5,3,1,1,1,2,3,1,2,2,1,2,2,1,1,3,3,3,4,-0.20553205,-1.898460538,-0.094256237,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,3,0,0,0,1,4
1144,49,4,0.021770819,0,98444,0,1,0,3,0,0,1,0,0,3,4,4,2,5,3,4,1,5,5,4,2,2,3,3,3,1,2,3,2,2,2,0.315871245,-0.841594703,-0.167100954,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
1146,3,2,0.036506058,1,85215,0,1,0,1,1,0,0,0,0,2,4,1,3,2,3,4,2,4,3,3,2,2,2,2,2,2,2,2,3,3,3,1.123144518,0.315449488,-0.111218044,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1149,3,4,0.032283999,1,85037,0,1,0,3,0,0,1,0,0,1,3,0,4,4,1,1,1,1,5,1,2,2,2,2,2,2,2,2,4,3,4,-0.024663404,-0.881024188,-0.03060872,1,0,1,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1150,3,4,0.018794187,1,85209,0,1,0,2,0,1,0,0,0,2,5,2,5,5,5,5,3,4,5,5,2,2,2,2,2,2,2,3,3,3,3,1.134371432,0.573998603,0.42136234,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1151,3,4,0.039009292,1,85281,1,0,0,2,0,1,0,0,0,3,6,3,4,5,3,4,1,4,3,3,1,2,2,1,2,2,2,3,3,2,3,0.384125347,0.972034059,-2.274659073,1,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1152,3,2,0.009721859,1,85345,0,1,0,3,0,0,1,0,0,3,1,4,1,2,3,1,4,3,4,4,1,1,2,2,1,3,3,3,4,2,3,0.147215218,-0.698625466,0.337008433,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1153,3,4,0.015431304,1,85205,0,1,0,2,0,1,0,0,0,1,5,4,5,4,1,4,1,2,4,3,2,3,2,2,2,2,2,1,2,2,3,-1.205816405,0.082466352,-1.325732664,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
1154,3,4,0.008021518,1,85257,1,0,0,1,1,0,0,0,0,1,5,1,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,3,-0.35615065,-0.566462379,0.71003874,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
1158,3,2,0.015458439,1,85044,1,0,0,2,0,1,0,0,0,1,5,3,4,3,1,3,3,4,3,3,2,2,2,2,2,2,2,2,3,3,2,-0.776189384,0.336763873,-0.373632832,1,0,1,0,3,1,1,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1159,3,2,0.238559284,0,85142,0,1,0,2,0,1,0,0,0,2,3,4,3,5,2,2,1,2,3,3,2,2,2,2,2,2,2,2,3,2,2,-0.035920531,0.137277419,1.112555228,0,0,0,1,4,0,0,1,0,0,1,1,1,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,0,1
1161,3,2,0.020127839,1,85288,1,0,0,1,1,0,0,0,0,1,5,0,3,5,1,2,1,5,5,4,2,1,2,2,2,2,2,2,4,3,4,0.931460644,0.021691786,0.897595597,0,0,0,1,4,0,1,0,1,0,2,0,2,0,1,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,3,4,0.011984589,1,85032,0,1,0,4,0,0,0,1,0,4,4,5,2,3,1,1,1,3,1,1,2,2,2,1,1,1,2,2,4,4,4,-1.244360335,-0.906685515,0.914227247,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1168,3,4,0.009114076,1,85022,0,1,0,2,0,1,0,0,0,3,5,5,2,5,3,4,5,5,5,5,1,2,2,2,2,2,2,2,3,2,3,0.128467805,0.320934129,0.132394488,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1169,3,4,0.020632376,1,85255,0,1,0,4,0,0,0,1,0,2,2,2,4,5,3,3,3,5,5,5,2,2,2,2,2,2,2,3,2,2,2,1.407665964,0.200503761,-0.010831374,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1171,3,2,0.038059644,1,85331,0,1,0,1,1,0,0,0,0,1,1,2,4,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,0.610850904,0.491022648,0.793344679,1,0,0,1,4,0,1,1,0,0,2,0,4,0,0,0,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1173,3,2,0.145078427,1,85225,1,0,0,1,1,0,0,0,0,1,5,2,5,5,1,1,4,5,5,3,1,1,1,1,1,1,1,3,2,2,3,-0.600019474,-0.672806032,-0.2901143,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1176,3,4,0.080153914,1,85226,0,1,0,1,1,0,0,0,0,1,2,1,5,4,3,2,2,3,5,3,1,1,2,2,2,1,1,2,3,3,3,0.451543043,-0.158952543,0.447349998,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1177,3,2,0.004997901,1,85281,1,0,0,2,0,1,0,0,0,2,4,3,4,5,2,4,2,4,5,4,2,2,3,3,2,2,2,3,2,2,2,0.574275951,0.409653635,0.424794916,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1178,3,4,0.026290055,1,85086,0,1,0,3,0,0,1,0,0,2,5,5,1,5,1,5,1,3,5,3,1,1,2,1,2,2,2,1,1,1,4,0.966226212,-2.0076884,1.107963373,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1179,3,4,0.027531917,1,85392,0,1,0,3,0,0,1,0,0,1,4,4,3,4,2,2,2,4,5,4,2,1,2,2,2,2,2,2,3,2,3,-0.821717067,-0.489257998,0.856008136,0,0,1,0,3,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1180,3,2,0.021497167,1,85379,0,1,0,1,1,0,0,0,0,1,4,0,2,2,4,4,1,3,3,1,1,1,3,3,3,2,2,3,1,2,4,-0.784862811,-0.044672515,0.253343023,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1184,3,4,0.013452707,1,85302,0,1,0,1,1,0,0,0,0,3,5,3,4,3,3,4,4,3,4,4,2,2,2,2,2,2,2,2,3,3,3,-0.5612507,-0.344264239,-0.410374472,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
1187,3,4,0.010447929,1,85351,0,1,0,3,0,0,1,0,0,3,2,3,3,4,2,3,1,4,4,3,2,2,2,2,2,2,2,3,3,3,4,0.05378576,-0.222097616,0.327714473,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
1188,3,2,0.095062902,1,85323,0,1,0,2,0,1,0,0,0,2,4,3,4,4,1,4,2,3,2,1,1,3,3,3,3,2,2,3,3,3,4,-1.057835894,0.089135756,1.640837498,0,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1189,3,4,0.009218309,1,85301,1,0,0,3,0,0,1,0,0,3,4,4,5,5,5,4,2,5,5,5,2,1,2,2,2,3,3,3,3,1,3,1.332820109,0.310899705,-0.162640931,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1190,3,2,0.042584107,1,85260,0,1,0,1,1,0,0,0,0,1,4,3,4,4,1,2,1,4,2,3,2,2,2,2,2,2,2,3,1,2,2,-0.192931144,0.672486574,-0.429350036,1,0,1,0,3,1,1,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1191,3,4,0.010296395,1,85304,1,0,0,1,1,0,0,0,0,1,1,0,5,5,2,4,2,3,3,4,2,2,2,2,2,2,2,2,2,2,2,0.971010211,-0.263767688,0.158733978,1,0,0,0,1,1,1,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,4
1194,3,4,0.030945766,1,85203,0,1,0,3,0,0,1,0,0,2,5,4,2,4,3,4,1,3,3,3,2,2,2,2,2,1,1,3,3,3,4,-0.85739805,-0.221190296,0.011376698,1,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1199,3,4,0.112859289,1,85041,0,1,0,2,0,1,0,0,0,2,5,2,4,4,1,2,1,1,4,2,2,2,2,2,2,2,2,2,3,3,4,-0.346717401,-1.479217902,0.566055969,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1201,3,4,0.122897117,1,85262,0,1,0,1,1,0,0,0,0,1,5,1,4,3,1,1,1,1,4,3,2,2,2,2,2,2,1,2,1,3,3,0.087545904,0.651411197,0.377720574,0,0,1,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1202,3,4,0.016274244,1,85257,1,0,0,1,1,0,0,0,0,2,5,2,4,3,2,2,2,3,4,2,2,2,2,2,2,2,2,2,4,3,4,-1.115291388,-0.651101911,0.233027003,0,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,1,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
1203,3,4,0.013803584,1,85208,0,1,0,3,0,0,1,0,0,2,3,3,2,5,1,3,2,4,4,2,1,2,2,2,2,2,2,3,4,2,4,0.006375912,-0.348161587,1.328393105,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
1205,3,4,0.02595097,1,85351,0,1,0,1,1,0,0,0,0,1,5,1,3,3,3,1,4,1,1,1,2,2,2,2,2,2,2,2,1,1,3,1.0868658,-1.65590758,1.636422089,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2
1206,3,4,0.12859477,1,85032,0,1,0,3,0,0,1,0,0,2,1,2,3,2,1,3,3,5,3,4,2,2,2,2,2,2,2,1,1,3,3,0.753184501,0.381380384,0.980665169,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1207,3,4,0.030194881,1,85284,0,1,0,2,0,1,0,0,0,2,4,5,1,5,4,5,2,5,5,5,3,3,3,1,3,2,2,3,2,2,3,1.021042127,-0.534211421,0.038321494,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1210,3,4,4.70E-09,0,85901,0,0,1,2,0,1,0,0,0,2,4,3,4,5,4,3,3,4,5,5,1,1,2,2,2,1,1,2,3,2,2,0.672539669,0.29511901,0.06468383,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
1211,3,2,0.030461873,1,85250,1,0,0,1,1,0,0,0,0,1,4,1,4,5,1,4,1,3,3,4,2,2,2,3,2,1,1,3,2,2,2,0.188062283,0.441530506,0.03285475,1,0,1,0,3,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,4
1213,3,2,0.164145401,1,85258,0,1,0,2,0,1,0,0,0,1,4,2,1,2,1,1,1,3,5,1,2,2,1,2,2,2,2,2,4,1,4,-0.403337794,0.305432174,0.083514846,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1214,3,4,0.005670019,1,85032,0,1,0,1,1,0,0,0,0,2,5,3,3,3,3,2,4,2,4,3,2,2,3,1,1,2,2,3,2,2,2,-0.495948276,-0.641546229,0.58071141,1,0,1,1,4,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1215,3,2,0.042227216,1,85048,0,1,0,1,1,0,0,0,0,1,3,3,3,3,2,4,2,3,3,3,2,2,2,2,2,2,2,2,3,3,4,-0.194470116,-0.001562366,-0.023902216,1,0,1,0,3,0,1,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1216,3,4,0.004124038,1,85282,1,0,0,1,1,0,0,0,0,2,5,4,4,5,1,1,1,4,4,4,2,2,2,2,3,1,1,3,4,3,4,-0.049982396,-0.904733688,-0.59712913,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1217,3,4,0.022731202,1,85308,0,1,0,2,0,1,0,0,0,2,6,3,5,3,1,3,1,5,4,4,2,2,2,2,2,2,2,2,1,2,4,-0.278393599,0.113840939,0.065983632,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1220,3,4,0.044556077,1,85016,1,0,0,3,0,0,1,0,0,2,5,3,4,4,1,1,4,4,4,1,2,2,2,2,2,2,2,2,4,3,3,0.309291692,0.531962967,0.240781661,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1221,3,2,0.347195892,1,85033,0,1,0,2,0,1,0,0,0,2,5,3,4,4,2,2,5,4,4,3,2,3,2,2,2,1,1,2,1,2,3,-1.313625658,0.546171873,0.985240558,0,0,1,0,3,0,0,0,0,0,1,1,1,0,1,2,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1222,3,4,0.028773165,1,85253,0,1,0,2,0,1,0,0,0,3,4,3,2,5,3,4,1,4,5,3,2,1,2,2,1,2,2,3,3,2,3,1.549053922,0.108363169,-0.879159094,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
1228,3,2,0.020019474,1,85234,0,1,0,1,1,0,0,0,0,1,4,3,3,2,3,3,3,4,4,4,2,2,2,3,1,1,2,2,3,3,3,0.713990176,-0.590546862,0.298365535,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
1229,3,4,0.066638631,1,85202,1,0,0,2,0,1,0,0,0,1,4,4,4,5,2,3,4,4,4,4,2,2,1,3,2,2,2,2,1,2,2,0.554612648,-0.283969008,0.452482963,1,0,0,1,4,0,0,1,0,0,1,1,1,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1231,3,2,0.223453734,1,85043,0,1,0,1,1,0,0,0,0,1,1,0,1,3,1,2,1,3,5,5,2,2,2,2,2,2,2,2,4,3,3,0.59975037,-0.044916038,0.858838638,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
