ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_flooding_impact_wlb,flooding_imp_1,flooding_imp_2,flooding_imp_3,flooding_imp_4,flooding_imp_5,ext_flooding_cope,ext_flooding_likely_repeat,ext_flooding_affect,ext_flooding_lkly_normal_business,ext_flooding_lkly_stay_home,ext_flooding_lkly_seek_shelter,ext_flooding_lkly_social_connection,ext_flooding_lkly_leave_town,ext_flooding_lkly_supplies,ext_flooding_lkly_follow_officials,ext_flooding_lkly_comm_supports,ext_flooding_wfh,ext_flooding_car_travel,ext_flooding_walk_bike_mode,ext_flooding_transit_use,ext_flooding_stay_home,ext_flooding_stay_family_friends,ext_flooding_check_family_friends,ext_flooding_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
1426,3,4,0.018794187,1,85251,1,0,0,2,0,1,0,0,0,2,2,1,5,3,2,2,1,4,5,4,2,2,2,2,2,4,2,3,1.121169541,0.333451695,-0.024964237,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,0,1,4
1427,3,3,0.035202296,1,85340,0,1,0,2,0,1,0,0,0,3,2,3,2,4,2,2,3,3,4,3,2,1,1,1,3,3,3,4,0.318625113,-1.036715697,-0.79651432,0,1,0,0,2,1,1,1,0,0,1,1,1,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
1429,3,4,0.009955992,1,85307,0,1,0,2,0,1,0,0,0,2,4,2,1,5,2,2,2,5,5,5,2,2,2,2,3,4,2,3,-1.113321749,-0.326420294,0.486622887,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,3
1434,3,2,0.038627727,1,85008,1,0,0,3,0,0,1,0,0,1,1,1,2,3,1,1,5,5,5,5,2,1,2,2,2,3,3,2,-0.633423426,0.362051154,0.301194321,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,0,3
1445,3,4,0.023842282,1,85225,1,0,0,4,0,0,0,1,0,3,1,3,3,4,1,2,1,4,5,4,2,1,3,2,3,3,2,2,-0.630308839,0.364213273,0.097785775,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1446,3,2,0.045873799,1,85201,1,0,0,1,1,0,0,0,0,5,5,3,1,2,5,5,5,5,5,5,1,1,1,1,3,1,1,1,0.78553253,-1.795718278,0.179291341,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1448,3,2,0.086457548,1,85253,0,1,0,3,0,0,1,0,0,2,2,1,4,3,3,3,3,4,4,4,2,2,2,2,2,4,3,3,-0.673612909,0.23393229,0.380904226,1,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
1461,3,2,0.046542077,1,85339,0,1,0,2,0,1,0,0,0,1,4,2,4,4,3,3,2,4,5,5,3,1,3,1,3,2,2,3,0.169536971,0.736169004,0.277781083,0,1,0,0,2,0,0,0,0,0,2,0,5,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1472,3,4,0.00978853,1,85301,1,0,0,1,1,0,0,0,0,4,2,2,3,2,2,2,3,4,4,4,3,1,1,1,3,2,2,3,-1.871173778,0.44351338,-0.790829995,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1478,3,4,0.028330094,1,85262,0,1,0,4,0,0,0,1,0,3,2,1,4,4,2,4,2,4,5,4,2,2,2,2,2,3,3,3,1.114665667,-0.458914557,-1.133686752,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1479,3,4,0.004663329,1,85024,0,1,0,2,0,1,0,0,0,2,5,3,3,4,1,1,3,5,5,3,2,2,2,1,2,4,4,2,-2.640050611,0.792595906,0.414995927,0,0,0,1,4,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1487,3,2,0.034787182,1,85208,0,1,0,1,1,0,0,0,0,1,1,1,5,5,1,1,3,4,3,3,2,1,1,2,2,4,3,4,1.148281709,1.057552502,-0.808871329,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
1489,3,2,0.00675412,1,85282,1,0,0,4,0,0,0,1,0,3,2,1,4,4,1,1,4,1,4,1,2,2,2,2,2,4,3,4,-0.30793393,-1.12143582,0.103586776,0,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1507,3,2,0.096242067,1,85210,1,0,0,3,0,0,1,0,0,1,3,0,1,5,5,5,5,5,5,5,3,1,1,1,3,1,1,1,0.861229557,0.874222881,0.545648216,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1513,3,2,0.202265634,1,85281,1,0,0,3,0,0,1,0,0,3,2,1,2,4,3,2,4,4,4,4,2,1,1,1,3,1,2,3,-0.066539086,0.178833889,0.619082835,0,1,0,0,2,0,0,1,0,0,1,1,1,0,1,2,1,0,1,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1514,33,2,0.0299175,1,85201,1,0,0,4,0,0,0,1,0,2,5,3,3,5,2,5,2,5,5,5,3,1,1,1,3,2,2,2,1.558645997,1.484923189,-1.946613102,0,0,1,0,3,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1530,3,2,0.006853877,1,85015,1,0,0,3,0,0,1,0,0,2,4,2,4,3,2,4,3,4,4,3,2,3,2,1,2,2,2,2,-1.995710674,0.602783375,0.366752748,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,0,1,4
1532,3,2,0.657900338,1,85301,1,0,0,4,0,0,0,1,0,2,5,3,1,5,3,4,1,4,5,5,1,1,1,1,2,1,2,2,1.228957687,1.344504647,0.611210096,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,0,0,3,0,0,0,1,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1533,3,4,0.00690675,1,85301,1,0,0,1,1,0,0,0,0,1,1,0,5,4,1,4,3,4,5,4,2,2,2,2,2,3,2,2,0.040431281,-0.710964741,-0.544718333,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1544,3,2,0.008919147,1,85035,0,1,0,1,1,0,0,0,0,1,2,2,2,4,1,2,1,3,3,3,2,1,2,1,3,3,3,2,0.094085321,0.491702872,-0.434537401,0,0,1,0,3,0,0,0,0,0,2,0,5,1,0,1,1,0,1,0,0,0,0,0,1,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1545,3,4,0.032616678,1,85085,0,1,0,2,0,1,0,0,0,3,4,2,4,5,2,4,4,4,4,3,2,2,2,2,2,3,2,4,0.464348465,-0.818399187,-1.243833622,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1546,3,4,0.016590176,1,85201,1,0,0,1,1,0,0,0,0,1,5,1,5,1,1,1,1,1,5,1,2,2,2,2,2,4,2,3,0.169873104,-1.592724834,1.577714229,0,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1563,3,2,0.011410468,1,85286,0,1,0,2,0,1,0,0,0,3,6,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,-0.853109407,0.247467094,-1.05251556,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,0,3,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1570,3,4,0.120115349,1,85205,0,1,0,5,0,0,0,0,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.545978046,-0.946040029,-0.385292527,0,0,0,1,4,0,0,0,0,0,2,0,5,0,1,2,0,1,2,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
1571,3,4,0.058853402,1,85209,0,1,0,1,1,0,0,0,0,1,2,2,1,5,3,5,1,5,5,3,2,2,2,2,2,3,3,3,0.771553767,0.951814234,-1.185228846,1,0,0,1,4,0,0,1,0,0,1,1,1,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1580,3,2,0.008613972,1,85015,1,0,0,4,0,0,0,1,0,2,1,2,1,3,2,3,1,5,5,5,2,1,2,2,2,4,2,3,0.506253798,1.159822597,0.754161396,1,0,1,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,1,0,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,0,1,4
1596,3,2,0.006143869,1,85282,1,0,0,1,1,0,0,0,0,2,3,3,3,4,2,2,2,4,4,4,2,2,1,2,2,4,2,4,-0.552297945,-0.05928876,0.170742449,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1604,3,4,0.003302399,0,85614,0,1,0,2,0,1,0,0,0,1,5,2,5,5,3,3,1,2,3,1,2,1,1,1,2,1,1,1,0.711004528,-2.086673588,-0.910513322,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
1616,3,4,0.064243624,1,85021,1,0,0,2,0,1,0,0,0,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,-0.186946461,0.178101409,-0.946294144,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,1,0,0,1,0,1,0,2,0,0,1,3,0,0,0,1,4
1619,3,2,0.065169304,1,85008,1,0,0,1,1,0,0,0,0,1,2,1,4,2,2,2,3,4,4,2,2,1,1,1,3,3,3,2,-1.409428606,-0.784341221,-0.084571396,0,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,1,0,3
1621,3,4,0.031308857,1,85204,0,1,0,3,0,0,1,0,0,2,5,2,2,5,2,4,4,4,3,3,2,1,1,1,3,2,2,4,-0.996112417,-0.53488426,0.643909951,1,0,0,0,1,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
1622,3,2,0.08766727,1,85255,0,1,0,1,1,0,0,0,0,1,1,1,4,5,1,1,1,4,5,4,2,3,1,1,3,2,2,2,0.113811759,1.099646363,0.07948063,0,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,1,0,0,0,-9,0,1,0,0,1,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1626,3,4,0.00310071,1,85041,0,1,0,2,0,1,0,0,0,3,2,1,2,4,3,2,1,4,4,4,3,2,2,1,2,3,2,2,-1.0468684,-0.619575293,0.126046584,0,0,1,1,4,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,1,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1633,3,4,0.01046409,1,85387,0,1,0,2,0,1,0,0,0,2,1,0,3,4,3,3,4,3,5,3,2,2,1,2,2,4,4,4,-0.266031397,-1.990745019,1.260122652,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1637,3,2,0.140215686,1,85043,0,1,0,3,0,0,1,0,0,2,4,4,4,4,4,4,4,3,5,4,2,2,2,2,2,3,3,3,0.071938374,1.539851512,0.63100009,1,1,0,0,2,1,1,0,0,1,2,0,3,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
1646,3,4,0.012322919,1,85210,1,0,0,1,1,0,0,0,0,1,4,1,3,4,1,4,2,5,5,5,2,2,2,2,2,2,2,3,0.659473199,-0.675928095,0.641011922,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1653,3,2,0.164681594,1,85345,0,1,0,1,1,0,0,0,0,1,1,1,2,4,3,4,2,4,3,3,3,2,2,2,2,2,2,2,-0.165083955,0.178472368,-0.46078168,0,0,1,0,3,0,0,0,0,1,2,0,3,0,1,2,1,0,1,0,0,0,1,0,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1671,3,2,0.039251634,1,85085,0,1,0,1,1,0,0,0,0,1,1,0,5,3,2,1,1,3,1,1,1,2,2,3,2,3,3,3,-0.762135259,1.350996511,-1.787363365,1,0,0,0,1,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1673,3,4,0.086224549,1,85375,0,1,0,3,0,0,1,0,0,3,2,3,4,4,3,2,3,4,4,5,2,2,2,2,2,4,4,1,0.462107305,0.645216144,-0.271815183,0,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1677,3,4,0.011164956,1,85387,0,1,0,1,1,0,0,0,0,2,1,0,4,3,3,2,4,4,4,3,2,1,1,1,3,4,3,3,-1.006848668,-1.503851413,-0.365988227,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1679,3,2,0.017590308,1,85050,0,1,0,3,0,0,1,0,0,3,4,3,4,4,4,5,3,5,4,5,2,3,3,3,1,2,2,2,0.09518217,0.867791291,0.404485007,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,1,1,0,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1689,3,2,0.006155938,1,85022,0,1,0,3,0,0,1,0,0,1,1,1,3,4,4,3,3,4,4,4,3,1,1,1,3,4,4,4,-0.814613102,-0.367395781,1.017047308,0,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,1,0,1,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0,3
1695,3,2,0.040644617,1,85340,0,1,0,3,0,0,1,0,0,2,4,3,4,4,3,3,1,2,4,5,2,3,3,1,3,2,2,3,-1.915452673,-0.348466673,0.90886298,0,1,0,0,2,0,0,0,1,0,2,0,2,0,1,2,0,0,3,1,1,1,1,1,0,-9,0,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
1697,3,2,0.021514384,1,85020,1,0,0,2,0,1,0,0,0,3,4,2,2,4,2,4,1,4,5,5,2,2,2,2,3,3,2,3,0.69836593,-1.365671734,-0.549200859,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
1709,3,4,0.040850855,1,85209,0,1,0,2,0,1,0,0,0,1,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,-0.422974382,-0.213008168,0.668034852,1,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1720,3,2,0.023462337,1,85203,0,1,0,1,1,0,0,0,0,1,2,0,5,3,1,1,1,4,4,4,2,2,2,2,2,3,3,3,0.845623291,1.572673258,0.772077025,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1721,3,1,0.033848988,1,85009,1,0,0,1,1,0,0,0,0,1,1,0,4,2,2,2,1,4,4,3,2,2,2,2,2,4,3,3,0.279832916,0.053610713,-0.713468488,0,0,0,1,4,1,1,1,0,0,2,0,4,1,0,1,0,1,2,1,1,0,1,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1725,3,2,0.014680286,1,85225,1,0,0,2,0,1,0,0,0,3,4,2,4,5,4,5,4,3,4,4,3,2,2,2,3,2,2,2,0.576539465,-0.058207596,-0.34241502,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1726,49,4,0.011186152,0,98374,0,1,0,1,1,0,0,0,0,1,1,1,4,5,1,1,1,4,5,2,3,1,1,2,2,3,3,4,-0.05941317,-1.637520032,-0.313561136,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,0,3,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1731,38,2,0.1207444,0,97462,0,0,1,1,1,0,0,0,0,1,4,2,3,5,1,3,3,3,4,1,2,1,2,2,3,4,3,3,0.702883991,-1.520230468,0.008567942,0,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,0,1
1749,3,2,0.005953841,1,85020,1,0,0,2,0,1,0,0,0,3,2,2,3,5,2,2,2,5,5,4,2,2,3,3,3,4,2,2,-0.496975558,0.160905998,1.091006502,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
1757,3,4,0.006673805,1,85204,0,1,0,1,1,0,0,0,0,1,4,2,4,4,1,2,1,3,3,3,2,1,2,2,2,1,2,3,0.576573533,0.437387015,0.777905895,1,0,1,0,3,1,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,1,4
1762,3,3,0.238804105,1,85282,1,0,0,4,0,0,0,1,0,3,5,2,4,5,3,4,2,2,3,3,1,2,1,2,3,2,2,1,-0.164231992,-0.925105193,0.347536677,1,0,0,0,1,0,0,0,0,0,2,0,5,1,0,1,0,0,3,0,1,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1769,3,4,0.009527294,1,85203,0,1,0,3,0,0,1,0,0,3,1,1,3,5,1,4,4,5,5,5,3,1,1,2,3,2,2,2,0.198598362,0.691092973,-1.411913373,1,0,1,0,3,0,0,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,0,0,-9,0,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1776,3,2,0.012337127,1,85033,0,1,0,1,1,0,0,0,0,1,1,1,5,1,1,1,1,1,4,1,2,2,2,2,2,4,3,4,-1.212759537,-0.423922297,0.335422989,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,1,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1781,3,2,0.186328674,1,85233,0,1,0,1,1,0,0,0,0,3,3,3,3,5,1,1,1,5,5,3,2,1,1,1,3,1,1,1,-1.005857897,-0.782572879,-0.563819603,1,1,0,0,2,0,0,0,0,0,2,0,5,0,0,3,0,0,3,1,0,0,1,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1783,3,4,0.095241214,1,85354,0,0,1,2,0,1,0,0,0,2,6,1,5,4,1,1,1,1,5,4,2,2,2,2,2,4,3,3,1.363822506,0.431030356,0.219741703,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
1784,3,2,0.009250359,1,85001,1,0,0,3,0,0,1,0,0,2,5,4,2,4,5,4,4,5,5,5,2,1,1,1,2,3,1,2,0.417621586,1.184117064,0.405850457,1,0,1,0,3,1,1,1,0,0,1,1,1,0,1,2,0,0,3,1,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,3,4,0.100988295,1,85395,0,1,0,2,0,1,0,0,0,1,4,1,4,5,2,2,3,4,5,4,2,2,2,2,2,4,3,3,0.315172452,0.942410652,0.083404785,0,0,0,1,4,1,1,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,0,1
1805,3,4,0.081211948,1,85396,0,1,0,1,1,0,0,0,0,1,2,3,2,4,3,3,3,4,5,3,2,1,2,2,3,3,3,3,0.097490899,-0.02587608,-0.515040258,0,1,0,0,2,1,1,0,0,0,1,1,1,1,0,1,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1811,3,4,0.033772596,1,85033,0,1,0,3,0,0,1,0,0,2,2,3,3,3,3,3,4,4,3,3,3,3,3,2,2,1,3,1,-0.379178428,0.586295066,-0.297029699,1,0,1,0,3,0,0,0,1,0,2,0,2,0,1,2,1,0,1,0,1,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1813,3,4,0.038620577,1,85029,1,0,0,1,1,0,0,0,0,1,2,2,3,3,1,1,1,5,2,3,2,2,2,2,2,1,2,3,-0.944494112,-1.213753369,0.775092066,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1820,3,4,0.018473671,1,85234,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,3,3,3,-0.540628232,0.254925106,-0.144403322,0,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,0,0,3,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
1821,3,4,0.017524969,1,85301,1,0,0,3,0,0,1,0,0,4,2,3,1,4,5,3,4,5,5,5,3,1,1,1,3,3,3,2,-0.420450093,0.780627958,0.674791858,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,1,2,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1831,37,2,0.626051971,0,73185,1,0,0,4,0,0,0,1,0,2,5,5,5,4,3,5,4,4,5,4,1,3,1,3,1,1,2,1,0.316279193,1.535936622,1.045159792,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,3,2,0.087717748,1,85043,0,1,0,2,0,1,0,0,0,3,3,3,4,5,5,5,4,4,5,4,3,3,3,1,3,2,2,1,0.31456073,1.339020173,0.46900645,0,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,1,0,0,1,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
