ResponseId,state,empsta,weights,hcity,zip_code,urban,suburban,rural,ext_cold_impact_wlb,cold_imp_1,cold_imp_2,cold_imp_3,cold_imp_4,cold_imp_5,ext_cold_cope,ext_cold_likely_repeat,ext_cold_affect,ext_cold_lkly_normal_business,ext_cold_lkly_stay_home,ext_cold_lkly_seek_shelter,ext_cold_lkly_social_connection,ext_cold_lkly_leave_town,ext_cold_lkly_supplies,ext_cold_lkly_follow_officials,ext_cold_lkly_comm_supports,ext_cold_indoor_restaurant,ext_cold_takeout_pickup,ext_cold_food_delivery,ext_cold_public_indoors,ext_cold_wfh,ext_cold_commute,ext_cold_car_travel,ext_cold_transit_use,ext_cold_stay_home,ext_cold_stay_family_friends,ext_cold_check_family_friends,ext_cold_volunteer_community,CR,SE,PR,female,age_3150,age_5165,age_65p,age_cat,edu_bs,bs_grad,white,black,asian,hispanic_raw,hispanic_c,race_cat,in50,in50100,income_cat,hhsize1,hhsize2,hhsize_cat,child,dis_yes,work_out,tcom_no,sa_home,hhveh0,ac_raw,ac_c,PopDens_low,PopDens_medium,PopDens_high,PopDens_cat,EmpDens_low,EmpDens_medium,EmpDens_high,EmpDens_cat,NetworkDensity_low,NetworkDensity_medium,NetworkDensity_high,NetworkDensity_cat,Diversity_low,Diversity_medium,Diversity_high,Diversity_cat,TransitAccess_low,TransitAccess_medium,TransitAccess_high,TransitAccess_cat,NatWalkInd_very_low,NatWalkInd_low,NatWalkInd_high,NatWalkInd_very_high,NatWalkInd_cat
1141,49,4,0.006950587,0,98031,0,1,0,3,0,0,1,0,0,2,5,3,5,5,1,4,1,5,5,5,2,2,2,4,3,2,2,3,3,4,3,4,1.318649544,0.094666243,0.242404876,1,0,1,0,3,1,1,0,1,0,2,0,2,0,1,2,0,0,3,0,1,0,0,1,0,1,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1143,49,2,0.020392845,0,98332,0,1,0,1,1,0,0,0,0,1,1,0,3,4,1,4,1,4,4,2,1,2,1,3,2,2,2,1,1,3,2,4,-0.219143098,-1.05372124,-0.101999023,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,1,0,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,0,2
1148,3,4,0.016005259,1,85258,0,1,0,3,0,0,1,0,0,3,1,0,2,5,3,3,2,5,5,3,1,1,1,1,3,2,2,1,3,4,2,3,1.051491675,0.35873144,-0.385853703,1,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1157,3,4,0.016843858,1,85033,0,1,0,5,0,0,0,0,1,4,4,5,1,5,4,5,1,5,5,5,1,1,1,1,1,1,3,1,3,2,2,4,0.651872951,1.460544664,-2.995893939,1,0,0,1,4,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,3
1164,3,4,0.006805185,1,85260,0,1,0,1,1,0,0,0,0,2,1,1,5,5,3,4,2,4,5,4,2,2,2,3,2,2,2,2,2,3,3,3,0.311733319,0.546804134,0.477167634,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1165,3,4,0.010447929,1,85296,0,1,0,2,0,1,0,0,0,1,1,0,5,5,1,1,1,3,4,1,2,2,2,3,2,2,2,2,2,4,4,4,-0.817327581,-0.742405923,-0.757071793,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
1167,3,4,0.011984589,1,85032,0,1,0,2,0,1,0,0,0,2,4,2,4,4,1,1,1,5,4,1,1,2,2,4,2,2,1,2,3,4,4,4,-1.244360335,-0.906685515,0.914227247,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1170,3,2,0.021645061,1,85375,0,1,0,1,1,0,0,0,0,1,1,0,5,5,1,1,1,3,1,1,2,2,2,4,2,2,2,2,2,4,3,4,-0.818556953,0.373941524,0.832870322,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1173,3,2,0.145078427,1,85225,1,0,0,2,0,1,0,0,0,2,1,0,2,5,1,2,1,5,5,2,1,1,3,2,3,1,1,1,3,3,2,3,-0.600019474,-0.672806032,-0.2901143,0,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1174,3,4,0.008021518,1,85083,0,1,0,3,0,0,1,0,0,2,1,2,5,2,2,2,4,3,5,5,2,2,3,2,3,1,2,3,3,2,2,2,0.039048979,0.247643956,0.191456422,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1176,3,4,0.080153914,1,85226,0,1,0,1,1,0,0,0,0,1,4,1,5,3,1,1,1,4,5,3,2,2,2,3,2,2,2,2,2,4,3,3,0.451543043,-0.158952543,0.447349998,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1179,3,4,0.027531917,1,85392,0,1,0,3,0,0,1,0,0,2,1,4,2,4,3,3,2,4,5,4,1,1,2,2,2,2,2,2,3,3,2,3,-0.821717067,-0.489257998,0.856008136,0,0,1,0,3,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1181,3,4,0.041965403,1,85260,0,1,0,2,0,1,0,0,0,2,1,3,4,4,2,3,2,2,2,1,3,3,2,2,2,2,2,1,3,4,2,4,-1.378380183,0.256229221,-0.105537073,0,0,0,1,4,0,1,1,0,0,2,0,4,0,0,3,0,0,3,0,1,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,1,0,3
1182,3,2,0.021720177,1,85339,0,1,0,1,1,0,0,0,0,1,1,0,4,4,1,1,1,2,1,1,2,2,2,3,2,2,2,2,2,3,3,4,0.281057215,0.578606942,0.443430912,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,0,3,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1186,3,4,0.002263335,0,85194,0,1,0,1,1,0,0,0,0,1,3,2,5,1,1,1,2,4,4,4,2,2,2,4,2,2,2,2,2,4,3,3,1.791629953,-0.050875371,-0.608374272,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,0,1
1189,3,4,0.009218309,1,85301,1,0,0,5,0,0,0,0,1,3,5,4,5,5,5,4,4,4,5,5,1,2,2,1,2,2,2,3,3,1,1,3,1.332820109,0.310899705,-0.162640931,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,0,3,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,4
1193,3,2,0.019236008,1,85379,0,1,0,2,0,1,0,0,0,2,1,0,4,3,1,1,1,4,3,2,2,2,2,3,2,2,2,2,2,4,3,4,1.005033522,-0.197720164,0.03229897,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,0,0,0,3,1,0,0,1,1,0,1,1,0,0,1,3,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1195,3,2,0.010328896,1,85003,0,1,0,4,0,0,0,1,0,2,4,4,5,5,5,5,4,5,5,4,1,3,3,1,3,1,3,1,3,2,2,1,0.860643629,0.812961033,0.397879527,0,1,0,0,2,1,1,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,1,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1200,3,2,0.019886256,1,85259,0,1,0,1,1,0,0,0,0,1,1,1,5,4,2,3,1,4,5,4,2,2,2,3,2,2,2,2,2,3,2,3,0.766380078,1.585199346,0.185264154,1,0,0,1,4,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,0,0,1,3,0,1,0,2,1,0,0,1,0,1,0,0,2
1206,3,4,0.12859477,1,85032,0,1,0,1,1,0,0,0,0,3,1,1,4,2,1,2,2,5,3,4,2,2,2,3,2,2,2,2,2,3,3,3,0.753184501,0.381380384,0.980665169,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1207,3,4,0.030194881,1,85284,0,1,0,3,0,0,1,0,0,3,2,3,2,5,1,5,2,5,5,5,1,1,1,1,2,2,1,2,3,2,2,3,1.021042127,-0.534211421,0.038321494,1,0,0,1,4,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1214,3,4,0.005670019,1,85032,0,1,0,1,1,0,0,0,0,1,1,0,3,4,2,3,2,2,4,2,1,1,3,1,2,2,1,2,3,2,2,2,-0.495948276,-0.641546229,0.58071141,1,0,1,1,4,1,1,1,0,0,2,0,4,1,0,1,0,0,3,0,0,0,0,1,0,-9,0,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,1,0,0,1,0,0,0,1,4
1218,3,4,0.011791174,1,85298,0,1,0,1,1,0,0,0,0,1,1,0,4,5,5,5,5,5,5,5,1,3,3,2,3,1,3,2,1,1,1,1,1.34316931,0.526594476,0.769832036,1,0,0,0,1,0,1,0,0,1,2,0,3,1,0,1,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,22,4,0.121062469,0,1108,1,0,0,2,0,1,0,0,0,3,5,3,3,4,3,5,3,4,5,4,3,1,2,1,2,2,2,1,3,2,2,1,-0.305005776,0.74380564,-0.912971599,1,1,0,0,2,0,0,0,1,0,2,0,2,1,0,1,0,0,3,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,4
1226,3,2,0.015291959,1,85392,0,1,0,2,0,1,0,0,0,2,2,3,2,3,4,3,3,3,4,4,1,3,2,2,1,3,2,3,2,3,2,3,-0.631450555,0.139761858,-0.68076896,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1232,3,4,0.334278412,1,85375,0,1,0,1,1,0,0,0,0,1,3,4,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,3,-1.406455563,0.668367031,0.365702433,0,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1233,3,4,0.127296201,1,85051,1,0,0,1,1,0,0,0,0,1,1,1,5,2,1,1,1,4,3,1,2,2,2,3,3,2,2,2,2,3,3,3,-0.00912272,-0.685769441,-0.340040266,1,0,1,0,3,1,1,1,0,0,2,0,4,0,0,3,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1234,3,4,0.006157994,1,85205,0,1,0,3,0,0,1,0,0,2,6,3,5,4,1,2,1,4,3,3,2,2,2,3,2,2,2,2,2,3,3,3,-1.641816904,0.333529496,0.300721247,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,1,1,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
1236,3,2,0.040993953,1,85295,0,1,0,2,0,1,0,0,0,2,1,2,4,4,1,1,2,1,2,1,2,2,2,4,2,2,2,2,2,3,3,4,-0.334370736,-0.243320523,-0.03053147,0,1,0,0,2,0,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,1,0,0,1,0,0,1,0,3
1238,3,4,0.070669314,1,85345,0,1,0,1,1,0,0,0,0,1,1,0,5,2,1,1,1,1,2,1,2,2,2,3,2,2,2,2,2,4,3,3,0.362409048,-0.343838803,-0.262753216,1,0,1,0,3,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0,3
1239,3,2,0.683381733,1,85224,0,1,0,3,0,0,1,0,0,3,1,4,2,5,1,1,1,5,4,4,1,1,2,1,2,2,1,2,3,1,3,2,0.15793204,0.516843746,0.331320051,1,1,0,0,2,0,0,0,0,1,2,0,3,0,0,3,0,1,2,0,0,0,0,0,0,-9,0,0,1,0,2,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1240,3,2,0.083325073,1,85015,1,0,0,1,1,0,0,0,0,1,1,3,5,1,1,1,2,3,4,3,2,2,2,3,2,2,2,2,2,3,3,4,-0.953777745,0.046605021,-0.679643543,0,0,1,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,0,1,3,0,0,0,1,4
1241,3,2,0.063694988,1,85382,0,1,0,1,1,0,0,0,0,1,1,0,5,3,3,2,2,2,4,4,2,2,1,3,2,2,1,1,2,1,4,3,-1.110712087,-0.67688026,0.495351793,0,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,0,1,0,0,2
1246,49,2,0.209894363,0,98375,0,1,0,1,1,0,0,0,0,1,2,0,5,2,1,1,1,2,2,1,2,2,2,3,2,2,2,2,2,3,3,4,0.759396172,1.272209195,0.794144738,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1251,49,2,0.137857953,0,98387,0,1,0,2,0,1,0,0,0,3,5,4,4,2,2,2,2,4,4,4,2,1,2,3,2,2,2,2,2,4,2,3,0.239707663,-1.125998335,0.084464665,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,1,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1253,3,2,0.033655737,1,85201,1,0,0,3,0,0,1,0,0,1,2,1,4,4,2,2,2,3,4,4,3,1,1,3,2,2,2,2,2,3,3,3,-1.016859584,-0.061813874,-0.37152557,1,0,0,1,4,0,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,1,3,0,0,0,1,4
1254,49,2,0.024599867,0,98125,1,0,0,3,0,0,1,0,0,2,6,3,4,4,1,1,1,4,3,3,2,2,2,3,2,2,2,2,2,1,3,3,-1.480634196,0.994668326,-0.285900537,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,1,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
1255,3,2,0.05714765,1,85375,0,1,0,2,0,1,0,0,0,1,1,0,5,4,1,1,1,5,1,2,1,1,2,1,2,2,2,2,2,3,3,2,-0.623321979,0.166258531,1.386229266,0,0,1,0,3,1,1,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1256,49,4,0.016750473,0,98042,0,1,0,1,1,0,0,0,0,1,3,3,4,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,-0.889431184,0.069855313,-0.06276886,0,1,0,0,2,0,0,1,0,0,2,0,4,0,0,0,0,0,3,1,0,0,0,1,0,1,1,0,1,0,2,1,0,0,1,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,1
1258,3,4,0.0043763,1,85283,1,0,0,2,0,1,0,0,0,2,5,0,3,4,1,3,2,5,3,3,1,1,1,3,2,2,2,2,2,4,2,3,-0.744286126,-0.224058382,0.029600902,1,1,0,0,2,0,0,0,0,0,2,0,5,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1263,3,2,0.03597339,1,85297,0,1,0,4,0,0,0,1,0,2,1,5,5,5,1,2,2,4,4,4,1,1,2,1,2,2,1,2,3,2,3,4,-1.326113105,0.614920894,-1.21982856,1,0,1,0,3,1,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,0,1,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1268,3,4,0.016363708,1,85283,1,0,0,1,1,0,0,0,0,1,6,0,2,5,1,1,1,5,5,3,1,1,1,1,3,1,1,1,3,1,2,1,1.20656525,-0.007811845,0.482216159,1,0,0,1,4,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1269,3,2,0.051007823,1,85297,0,1,0,2,0,1,0,0,0,2,1,0,4,3,1,1,2,3,4,3,1,2,2,3,2,2,2,1,3,4,2,4,0.170376365,-0.793259078,0.334028232,1,1,0,0,2,1,1,1,0,0,2,0,4,0,0,3,0,0,3,0,0,1,1,1,0,-9,0,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1272,3,4,0.001950313,1,85210,1,0,0,5,0,0,0,0,1,3,1,5,2,5,1,1,1,5,3,1,1,1,1,1,2,2,1,1,2,1,3,1,-0.268800526,0.039973408,0.796936785,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1273,3,2,0.049421174,1,85050,0,1,0,3,0,0,1,0,0,2,4,3,3,4,1,4,1,5,4,1,1,1,3,1,1,2,2,1,3,2,2,1,0.651704045,-0.336782401,1.388687117,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,0,1,2,1,0,0,1,1,0,1,1,0,0,1,3,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1274,3,2,0.031195235,1,85053,1,0,0,4,0,0,0,1,0,3,1,3,2,5,2,4,1,3,4,3,2,2,2,3,2,3,3,1,2,2,3,1,-0.932104484,0.045474706,-0.547230578,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1275,49,4,0.012219852,0,98321,0,1,0,1,1,0,0,0,0,1,4,3,1,5,3,4,2,5,5,4,1,1,3,1,2,2,1,2,3,4,2,4,0.672344876,-0.233477766,0.032009847,1,0,0,1,4,1,1,1,0,0,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1276,49,2,0.024598279,0,98057,0,1,0,3,0,0,1,0,0,2,4,4,4,5,1,1,1,4,5,2,1,1,2,4,2,1,2,1,3,1,2,4,-0.245381116,-0.401835381,0.017381399,1,1,0,0,2,1,1,0,1,0,2,0,2,0,1,2,0,1,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1277,49,4,0.048010868,0,98311,0,1,0,5,0,0,0,0,1,5,5,5,2,4,1,5,1,3,3,3,2,2,2,4,2,2,2,2,1,1,1,3,-1.764524641,-1.219892339,-0.988484435,1,1,0,0,2,0,0,1,0,0,2,0,4,0,1,2,0,1,2,0,0,0,0,1,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1278,49,4,0.028017428,0,98002,1,0,0,3,0,0,1,0,0,3,4,2,5,5,1,2,2,3,4,3,2,2,2,1,2,2,1,2,3,2,2,4,0.138261918,0.134612523,-0.085301903,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,0,1,0,2,0,0,0,1,4
1279,49,2,0.053474802,0,98021,0,1,0,5,0,0,0,0,1,4,5,5,2,5,1,1,1,3,3,1,2,2,2,4,2,2,2,2,2,4,3,4,0.095432052,-1.106354821,-0.134662612,1,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,0,0,1,3,1,0,0,1,1,0,0,1,0,1,0,0,2
1280,49,2,0.015917844,0,98391,0,1,0,3,0,0,1,0,0,2,4,3,2,4,2,2,2,5,4,2,1,1,1,1,3,1,1,1,3,1,2,1,0.694113756,-1.50572721,0.297482669,1,1,0,0,2,1,1,1,0,0,2,0,4,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1282,49,4,0.010267331,0,98499,0,1,0,1,1,0,0,0,0,1,5,3,5,4,1,3,1,2,3,3,1,1,1,3,2,2,2,2,2,4,3,3,-0.453206432,-0.551235541,-0.828116941,1,0,0,1,4,0,1,1,0,0,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,0,1,4
1288,49,1,0.039327458,0,98034,1,0,0,3,0,0,1,0,0,3,5,4,2,4,1,2,1,5,5,5,1,1,3,1,3,1,1,2,3,3,2,3,0.689306022,0.021132965,0.590966764,1,1,0,0,2,0,1,1,0,0,2,0,4,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,1,3,0,0,1,3,0,1,0,2,0,1,0,2,1,0,0,1,0,0,1,0,3
1290,49,4,0.04736953,0,98310,0,1,0,2,0,1,0,0,0,3,4,5,2,5,3,5,3,5,5,3,2,2,3,1,2,1,2,2,2,3,3,1,0.915903054,1.153426456,0.239036998,0,0,0,1,4,0,0,0,0,0,2,0,5,0,1,2,0,0,3,0,1,0,0,1,0,-9,0,0,1,0,2,0,1,0,2,1,0,0,1,0,1,0,2,0,1,0,2,0,0,0,1,4
1294,49,2,0.317207492,0,98092,0,1,0,2,0,1,0,0,0,2,5,3,4,4,1,4,1,5,5,3,1,1,1,1,2,2,1,2,2,2,2,3,-1.169238512,0.899637419,0.821860439,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,1,0,0,0,0,-9,0,0,1,0,2,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2
1295,49,4,0.026310393,0,98121,1,0,0,2,0,1,0,0,0,2,2,3,3,4,2,2,3,3,4,4,1,1,2,4,2,2,1,3,3,3,3,3,-0.813848343,0.561149877,0.067918105,0,0,1,0,3,1,1,0,0,0,2,0,5,0,0,0,1,0,1,0,0,0,0,0,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,0,1,4
1298,49,4,0.028290517,0,98108,1,0,0,3,0,0,1,0,0,3,4,3,4,3,3,3,3,4,4,4,2,3,2,3,2,3,2,3,3,3,3,3,0.731800727,-0.075630966,0.359406545,1,0,0,0,1,1,1,0,0,1,2,0,3,0,1,2,0,0,3,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,0,0,1,4
1299,49,4,0.09942988,0,98125,1,0,0,3,0,0,1,0,0,4,4,2,2,5,1,1,1,4,4,4,1,3,1,1,2,2,2,2,3,3,2,2,-0.093771623,0.780141601,-0.12354174,0,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,1,0,1,0,1,0,0,0,1,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,1,0,0,1,0,0,0,1,4
1300,49,2,0.012313233,0,98201,1,0,0,3,0,0,1,0,0,2,4,2,5,2,1,1,1,5,5,3,2,2,2,3,2,2,2,2,2,3,3,3,-1.449621672,0.537920759,1.369827854,0,1,0,0,2,0,0,1,0,0,2,0,4,1,0,1,0,0,3,1,0,0,1,0,0,-9,0,0,0,1,3,0,0,1,3,0,1,0,2,0,0,1,3,0,1,0,2,0,0,0,1,4
1302,49,4,0.045219128,0,98446,0,1,0,3,0,0,1,0,0,2,4,2,5,4,1,2,1,4,5,3,2,2,2,2,2,2,2,2,3,3,2,4,-0.791972873,-0.817314039,0.073953721,1,0,1,0,3,0,0,1,0,0,2,0,4,1,0,1,0,1,2,0,0,0,0,0,1,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1
1303,49,2,0.066699556,0,98014,0,1,0,4,0,0,0,1,0,3,5,2,4,4,1,1,1,5,3,3,2,2,1,1,2,1,1,2,1,1,4,2,-0.656081241,-0.670314322,0.307787986,1,0,1,0,3,0,0,1,0,0,2,0,4,0,0,3,0,1,2,0,0,0,1,1,0,-9,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1
1305,49,2,0.035814019,0,98003,1,0,0,3,0,0,1,0,0,3,2,4,3,4,1,3,1,4,4,3,2,2,2,3,2,1,2,1,2,3,3,4,-0.125647286,0.136778609,0.151074733,1,0,0,1,4,1,1,0,0,1,2,0,3,1,0,1,0,1,2,0,0,0,0,1,0,-9,0,0,0,1,3,0,0,1,3,0,0,1,3,0,1,0,2,1,0,0,1,0,0,0,1,4
1309,49,1,0.156065677,0,98020,0,1,0,3,0,0,1,0,0,2,4,3,5,4,1,1,1,2,4,3,2,2,2,2,3,2,1,2,3,4,2,2,-1.200915422,0.600082316,0.505150271,1,1,0,0,2,0,0,1,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,2,0,0,1,0,3
